country_name,country_code,year,population,millions_healthy_diet,millions_nutrient,millions_calories,percent_healthy_diet,percent_nutrient,percent_calories,affordability_energy,affordability_nutrient,affordability_healthy_diet
Rwanda,RWA,2021.0,13461888.0,11.0,,,82.0,,,,,
Sao Tome and Principe,STP,2017.0,208036.0,0.2,0.1,0.0,76.6,63.4,8.0,0.191,0.548,0.702
Sao Tome and Principe,STP,2018.0,211344.0,0.2,,,76.3,,,,,
Sao Tome and Principe,STP,2019.0,214599.0,0.2,,,76.7,,,,,
Sao Tome and Principe,STP,2020.0,218641.0,0.2,,,77.3,,,,,
Sao Tome and Principe,STP,2021.0,223107.0,0.2,,,78.2,,,,,
Saudi Arabia,SAU,2017.0,34193122.0,,,,,,,0.084,0.167,0.329
Saudi Arabia,SAU,2018.0,35018133.0,,,,,,,,,
Saudi Arabia,SAU,2019.0,35827362.0,,,,,,,,,
Saudi Arabia,SAU,2020.0,35997107.0,,,,,,,,,
Saudi Arabia,SAU,2021.0,35950396.0,,,,,,,,,
Senegal,SEN,2017.0,15157793.0,8.1,6.5,0.5,53.6,43.2,3.3,0.23,0.574,0.677
Senegal,SEN,2018.0,15574909.0,7.5,,,48.0,,,,,
Senegal,SEN,2019.0,16000781.0,7.3,,,45.7,,,,,
Senegal,SEN,2020.0,16436120.0,7.6,,,46.4,,,,,
Senegal,SEN,2021.0,16876720.0,7.6,,,44.8,,,,,
Serbia,SRB,2017.0,7020858.0,1.9,1.0,0.2,27.2,14.3,3.2,0.09,0.398,0.608
Serbia,SRB,2018.0,6982604.0,0.9,,,13.1,,,,,
Serbia,SRB,2019.0,6945235.0,1.1,,,16.2,,,,,
Serbia,SRB,2020.0,6899126.0,0.9,,,13.0,,,,,
Serbia,SRB,2021.0,6834326.0,0.7,,,10.3,,,,,
Seychelles,SYC,2017.0,95843.0,0.0,0.0,0.0,9.3,2.5,0.1,0.128,0.437,0.807
Seychelles,SYC,2018.0,96762.0,0.0,,,7.8,,,,,
Seychelles,SYC,2019.0,97625.0,0.0,,,7.1,,,,,
Seychelles,SYC,2020.0,98462.0,0.0,,,7.5,,,,,
Seychelles,SYC,2021.0,99258.0,0.0,,,7.5,,,,,
Sierra Leone,SLE,2017.0,7677565.0,6.5,5.6,2.7,84.2,73.3,34.8,0.579,1.025,1.323
Sierra Leone,SLE,2018.0,7861281.0,6.6,,,84.2,,,,,
Sierra Leone,SLE,2019.0,8046828.0,6.5,,,81.3,,,,,
Sierra Leone,SLE,2020.0,8233970.0,6.8,,,82.5,,,,,
Sierra Leone,SLE,2021.0,8420641.0,7.0,,,83.5,,,,,
Singapore,SGP,2017.0,5612253.0,,,,,,,0.148,0.4,0.548
Singapore,SGP,2018.0,5638676.0,,,,,,,,,
Singapore,SGP,2019.0,5703569.0,,,,,,,,,
Singapore,SGP,2020.0,5685807.0,,,,,,,,,
Singapore,SGP,2021.0,5453566.0,,,,,,,,,
Sint Maarten (Dutch part),SXM,2017.0,40574.0,,,,,,,0.42,0.737,0.833
Sint Maarten (Dutch part),SXM,2018.0,40895.0,,,,,,,,,
Sint Maarten (Dutch part),SXM,2019.0,41608.0,,,,,,,,,
Sint Maarten (Dutch part),SXM,2020.0,42310.0,,,,,,,,,
Sint Maarten (Dutch part),SXM,2021.0,42846.0,,,,,,,,,
Slovak Republic,SVK,2017.0,5439232.0,0.1,0.1,0.0,2.1,1.4,0.1,0.052,0.285,0.434
Slovak Republic,SVK,2018.0,5446771.0,0.2,,,2.8,,,,,
Slovak Republic,SVK,2019.0,5454147.0,0.1,,,1.4,,,,,
Slovak Republic,SVK,2020.0,5458827.0,0.1,,,1.4,,,,,
Slovak Republic,SVK,2021.0,5447247.0,0.1,,,1.2,,,,,
Slovenia,SVN,2017.0,2066388.0,0.0,0.0,0.0,0.1,0.0,0.0,0.061,0.284,0.394
Slovenia,SVN,2018.0,2073894.0,0.0,,,0.1,,,,,
Slovenia,SVN,2019.0,2088385.0,0.0,,,0.1,,,,,
Slovenia,SVN,2020.0,2102419.0,0.0,,,0.0,,,,,
Slovenia,SVN,2021.0,2108079.0,0.0,,,0.0,,,,,
South Africa,ZAF,2017.0,56641209.0,37.0,34.1,13.7,65.3,60.3,24.2,0.293,0.789,0.95
South Africa,ZAF,2018.0,57339635.0,37.2,,,64.9,,,,,
South Africa,ZAF,2019.0,58087055.0,37.8,,,65.1,,,,,
South Africa,ZAF,2020.0,58801927.0,39.4,,,67.0,,,,,
South Africa,ZAF,2021.0,59392255.0,39.6,,,66.7,,,,,
South Asia,SAS,2017.0,1783288101.0,1402.9,1058.3,46.1,78.7,59.3,2.6,0.197,0.595,0.894
South Asia,SAS,2018.0,1803847309.0,1336.7,,,74.1,,,,,
South Asia,SAS,2019.0,1823829015.0,1309.8,,,71.8,,,,,
South Asia,SAS,2020.0,1843559390.0,1387.3,,,75.3,,,,,
South Asia,SAS,2021.0,1861812142.0,1358.3,,,73.0,,,,,
Spain,ESP,2017.0,46593236.0,0.8,0.5,0.2,1.7,1.0,0.5,0.06,0.241,0.371
Spain,ESP,2018.0,46797754.0,0.9,,,1.9,,,,,
Spain,ESP,2019.0,47134837.0,0.8,,,1.8,,,,,
Spain,ESP,2020.0,47365655.0,1.0,,,2.0,,,,,
Spain,ESP,2021.0,47415750.0,0.9,,,1.8,,,,,
Sri Lanka,LKA,2017.0,21506813.0,12.1,4.9,0.1,56.3,22.6,0.6,0.176,0.404,0.671
Sri Lanka,LKA,2018.0,21670000.0,11.2,,,51.8,,,,,
Sri Lanka,LKA,2019.0,21803000.0,10.6,,,48.5,,,,,
Sri Lanka,LKA,2020.0,21919000.0,12.5,,,56.8,,,,,
Sri Lanka,LKA,2021.0,22156000.0,12.9,,,58.2,,,,,
St. Kitts and Nevis,KNA,2017.0,47785.0,,,,,,,0.082,0.461,0.462
St. Kitts and Nevis,KNA,2018.0,47761.0,,,,,,,,,
St. Kitts and Nevis,KNA,2019.0,47712.0,,,,,,,,,
St. Kitts and Nevis,KNA,2020.0,47642.0,,,,,,,,,
St. Kitts and Nevis,KNA,2021.0,47606.0,,,,,,,,,
St. Lucia,LCA,2017.0,177163.0,0.0,0.0,0.0,20.9,16.7,4.6,0.591,1.492,1.836
St. Lucia,LCA,2018.0,177888.0,0.0,,,20.6,,,,,
St. Lucia,LCA,2019.0,178583.0,0.0,,,21.2,,,,,
St. Lucia,LCA,2020.0,179237.0,0.1,,,31.6,,,,,
St. Lucia,LCA,2021.0,179651.0,0.0,,,27.2,,,,,
St. Vincent and the Grenadines,VCT,2017.0,105549.0,,,,,,,0.251,0.581,0.785
St. Vincent and the Grenadines,VCT,2018.0,105281.0,,,,,,,,,
St. Vincent and the Grenadines,VCT,2019.0,104924.0,,,,,,,,,
St. Vincent and the Grenadines,VCT,2020.0,104632.0,,,,,,,,,
St. Vincent and the Grenadines,VCT,2021.0,104332.0,,,,,,,,,
Sub-Saharan Africa,SSF,2017.0,1034965894.0,866.2,696.4,255.9,84.5,67.9,25.0,0.385,0.975,1.445
Sub-Saharan Africa,SSF,2018.0,1054329184.0,884.0,,,84.0,,,,,
Sub-Saharan Africa,SSF,2019.0,1082587185.0,904.1,,,83.6,,,,,
Sub-Saharan Africa,SSF,2020.0,1111354224.0,937.7,,,84.5,,,,,
Sub-Saharan Africa,SSF,2021.0,1140262394.0,959.4,,,84.3,,,,,
Sudan,SDN,2017.0,40679828.0,35.9,23.9,6.2,88.4,58.7,15.3,0.242,0.468,0.824
Sudan,SDN,2018.0,41999059.0,38.2,,,90.9,,,,,
Sudan,SDN,2019.0,43232093.0,40.5,,,93.6,,,,,
Sudan,SDN,2020.0,44440486.0,41.8,,,94.1,,,,,
Sudan,SDN,2021.0,45657202.0,39.1,,,85.6,,,,,
Suriname,SUR,2017.0,587559.0,0.3,0.2,0.1,44.5,34.2,15.8,0.139,0.412,0.604
Suriname,SUR,2018.0,593715.0,0.3,,,45.0,,,,,
Suriname,SUR,2019.0,600301.0,0.3,,,43.9,,,,,
Suriname,SUR,2020.0,607065.0,0.3,,,54.3,,,,,
Suriname,SUR,2021.0,612985.0,0.4,,,58.6,,,,,
Sweden,SWE,2017.0,10057698.0,0.1,0.0,0.0,0.6,0.4,0.2,0.108,0.329,0.417
Sweden,SWE,2018.0,10175214.0,0.1,,,1.2,,,,,
Sweden,SWE,2019.0,10278887.0,0.1,,,0.6,,,,,
Sweden,SWE,2020.0,10353442.0,0.1,,,0.8,,,,,
Sweden,SWE,2021.0,10415811.0,0.1,,,0.6,,,,,
Switzerland,CHE,2017.0,8451840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.278,0.333
Switzerland,CHE,2018.0,8514329.0,0.0,,,0.0,,,,,
Switzerland,CHE,2019.0,8575280.0,0.0,,,0.0,,,,,
Switzerland,CHE,2020.0,8638167.0,0.0,,,0.0,,,,,
Switzerland,CHE,2021.0,8703405.0,0.0,,,0.0,,,,,
"Taiwan, China",TWN,2017.0,23552470.0,0.1,0.1,0.0,0.2,0.2,0.0,0.156,0.32,0.427
"Taiwan, China",TWN,2018.0,,,,,,,,,,
"Taiwan, China",TWN,2019.0,,,,,,,,,,
"Taiwan, China",TWN,2020.0,,,,,,,,,,
"Taiwan, China",TWN,2021.0,,,,,,,,,,
Tajikistan,TJK,2017.0,8925525.0,4.2,2.7,0.2,47.2,30.8,2.2,0.362,0.932,1.203
Tajikistan,TJK,2018.0,9128132.0,4.1,,,44.6,,,,,
Tajikistan,TJK,2019.0,9337003.0,4.2,,,45.2,,,,,
Tajikistan,TJK,2020.0,9543207.0,4.7,,,49.4,,,,,
Tajikistan,TJK,2021.0,9750064.0,4.5,,,45.8,,,,,
Tanzania,TZA,2017.0,56267032.0,48.3,42.5,20.7,85.9,75.6,36.8,0.374,0.731,0.976
Tanzania,TZA,2018.0,58090443.0,49.7,,,85.5,,,,,
Tanzania,TZA,2019.0,59872579.0,50.8,,,84.8,,,,,
Tanzania,TZA,2020.0,61704518.0,52.5,,,85.1,,,,,
Tanzania,TZA,2021.0,63588334.0,54.1,,,85.0,,,,,
Thailand,THA,2017.0,70898202.0,14.5,5.0,0.0,20.5,7.0,0.0,0.173,0.476,0.656
Thailand,THA,2018.0,71127802.0,15.0,,,21.0,,,,,
Thailand,THA,2019.0,71307763.0,13.6,,,19.1,,,,,
Thailand,THA,2020.0,71475664.0,14.1,,,19.8,,,,,
Thailand,THA,2021.0,71601103.0,12.9,,,18.0,,,,,
Togo,TGO,2017.0,7852795.0,,,,,,,1.44,1.716,
Togo,TGO,2018.0,,,,,,,,,,
Togo,TGO,2019.0,,,,,,,,,,
Togo,TGO,2020.0,,,,,,,,,,
Togo,TGO,2021.0,,,,,,,,,,
Trinidad and Tobago,TTO,2017.0,1478607.0,0.1,0.1,0.0,6.5,3.4,0.2,0.129,0.4,0.501
Trinidad and Tobago,TTO,2018.0,1504709.0,0.1,,,7.0,,,,,
Trinidad and Tobago,TTO,2019.0,1519955.0,0.1,,,7.1,,,,,
Trinidad and Tobago,TTO,2020.0,1518147.0,0.1,,,9.1,,,,,
Trinidad and Tobago,TTO,2021.0,1525663.0,0.2,,,9.9,,,,,
Tunisia,TUN,2017.0,11811443.0,1.8,0.2,0.0,15.5,1.9,0.0,0.111,0.346,0.64
Tunisia,TUN,2018.0,11933041.0,1.8,,,14.9,,,,,
Tunisia,TUN,2019.0,12049314.0,1.7,,,14.3,,,,,
Tunisia,TUN,2020.0,12161723.0,2.2,,,18.1,,,,,
Tunisia,TUN,2021.0,12262946.0,2.1,,,17.2,,,,,
Türkiye,TUR,2017.0,82089826.0,5.0,2.6,0.0,6.1,3.1,0.0,0.096,0.311,0.391
Türkiye,TUR,2018.0,82809304.0,5.1,,,6.2,,,,,
Türkiye,TUR,2019.0,83481684.0,7.5,,,8.9,,,,,
Türkiye,TUR,2020.0,84135428.0,5.8,,,6.9,,,,,
Türkiye,TUR,2021.0,84775404.0,4.9,,,5.8,,,,,
Turks and Caicos Islands,TCA,2017.0,39844.0,,,,,,,0.317,0.69,0.79
Turks and Caicos Islands,TCA,2018.0,41487.0,,,,,,,,,
Turks and Caicos Islands,TCA,2019.0,43080.0,,,,,,,,,
Turks and Caicos Islands,TCA,2020.0,44276.0,,,,,,,,,
Turks and Caicos Islands,TCA,2021.0,45114.0,,,,,,,,,
Uganda,UGA,2017.0,40127085.0,33.9,27.7,5.6,84.5,68.9,13.9,0.426,1.183,1.807
Uganda,UGA,2018.0,41515395.0,34.6,,,83.4,,,,,
Uganda,UGA,2019.0,42949080.0,35.6,,,82.9,,,,,
Uganda,UGA,2020.0,44404611.0,36.7,,,82.6,,,,,
Uganda,UGA,2021.0,45853778.0,37.7,,,82.2,,,,,
United Arab Emirates,ARE,2017.0,9068296.0,0.0,0.0,0.0,0.1,0.0,0.0,0.101,0.245,0.374
United Arab Emirates,ARE,2018.0,9140169.0,0.0,,,0.1,,,,,
United Arab Emirates,ARE,2019.0,9211657.0,0.0,,,0.0,,,,,
United Arab Emirates,ARE,2020.0,9287289.0,0.0,,,0.2,,,,,
United Arab Emirates,ARE,2021.0,9365145.0,0.0,,,0.1,,,,,
United Kingdom,GBR,2017.0,66058859.0,0.3,0.3,0.2,0.5,0.5,0.2,0.049,0.285,0.341
United Kingdom,GBR,2018.0,66460344.0,0.3,,,0.5,,,,,
United Kingdom,GBR,2019.0,66836327.0,0.3,,,0.5,,,,,
United Kingdom,GBR,2020.0,67081234.0,0.3,,,0.5,,,,,
United Kingdom,GBR,2021.0,67026300.0,0.3,,,0.4,,,,,
United States,USA,2017.0,325122128.0,6.5,4.9,4.1,2.0,1.5,1.2,0.129,0.316,0.46
United States,USA,2018.0,326838199.0,5.7,,,1.7,,,,,
United States,USA,2019.0,328329953.0,4.9,,,1.5,,,,,
United States,USA,2020.0,331511512.0,4.1,,,1.2,,,,,
United States,USA,2021.0,332031554.0,3.3,,,1.0,,,,,
Upper middle income,UMC,2017.0,2408279566.0,417.3,269.8,29.1,17.3,11.2,1.2,0.166,0.481,0.625
Upper middle income,UMC,2018.0,2423831402.0,369.0,,,15.2,,,,,
Upper middle income,UMC,2019.0,2437541195.0,351.0,,,14.4,,,,,
Upper middle income,UMC,2020.0,2448485560.0,372.3,,,15.2,,,,,
Upper middle income,UMC,2021.0,2455938679.0,321.0,,,13.1,,,,,
Uruguay,URY,2017.0,3422200.0,0.1,0.0,0.0,2.8,0.8,0.0,0.094,0.288,0.416
Uruguay,URY,2018.0,3427042.0,0.1,,,3.0,,,,,
Uruguay,URY,2019.0,3428409.0,0.1,,,3.3,,,,,
Uruguay,URY,2020.0,3429086.0,0.2,,,5.3,,,,,
Uruguay,URY,2021.0,3426260.0,0.2,,,5.2,,,,,
Vietnam,VNM,2017.0,94033048.0,23.4,11.0,0.7,24.9,11.7,0.7,0.286,0.737,1.052
Vietnam,VNM,2018.0,94914330.0,21.3,,,22.4,,,,,
Vietnam,VNM,2019.0,95776716.0,19.0,,,19.8,,,,,
Vietnam,VNM,2020.0,96648685.0,21.1,,,21.9,,,,,
Vietnam,VNM,2021.0,97468029.0,20.5,,,21.0,,,,,
West Bank and Gaza,PSE,2017.0,4454805.0,0.8,0.1,0.0,18.0,2.4,0.6,0.284,0.445,0.845
West Bank and Gaza,PSE,2018.0,4569087.0,0.8,,,18.4,,,,,
West Bank and Gaza,PSE,2019.0,4685306.0,0.8,,,18.0,,,,,
West Bank and Gaza,PSE,2020.0,4803269.0,1.0,,,20.1,,,,,
West Bank and Gaza,PSE,2021.0,4922749.0,0.8,,,15.3,,,,,
WORLD,WLD,2017.0,7262507298.0,3133.4,2293.8,351.1,43.7,32.0,4.9,0.212,0.591,0.808
WORLD,WLD,2018.0,7304447092.0,3032.7,,,42.0,,,,,
WORLD,WLD,2019.0,7381667234.0,3003.6,,,41.2,,,,,
WORLD,WLD,2020.0,7455652461.0,3151.7,,,42.8,,,,,
WORLD,WLD,2021.0,7518895609.0,3100.5,,,41.7,,,,,
Zambia,ZMB,2017.0,17298054.0,15.3,14.3,11.2,88.7,83.0,64.9,0.755,1.405,1.821
Zambia,ZMB,2018.0,17835893.0,15.8,,,88.5,,,,,
Zambia,ZMB,2019.0,18380477.0,16.3,,,89.0,,,,,
Zambia,ZMB,2020.0,18927715.0,17.0,,,89.7,,,,,
Zambia,ZMB,2021.0,19473125.0,17.5,,,90.1,,,,,
Zimbabwe,ZWE,2017.0,14751101.0,10.0,1.6,0.0,67.8,10.6,0.0,0.106,0.314,0.973
Zimbabwe,ZWE,2018.0,,,,,,,,,,
Zimbabwe,ZWE,2019.0,,,,,,,,,,
Zimbabwe,ZWE,2020.0,,,,,,,,,,
Zimbabwe,ZWE,2021.0,,,,,,,,,,
